pokemon_id,move_type,move_name,damage,eps,dps
635-hydreigon,main,Pulso Dragón,90,-13.9,30
635-hydreigon,main,Giro Vil Elite TM,65,-17.4,41.1
636-larvesta,fast,Picadura,5,12,12
636-larvesta,fast,Ascuas,10,10,12
636-larvesta,main,Rueda Fuego,60,-18.5,26.7
636-larvesta,main,Zumbido,100,-13.5,32.4
636-larvesta,main,Nitrocarga,70,-8.7,22.1
637-volcarona,fast,Picadura,5,12,12
637-volcarona,fast,Giro Fuego,14,9.1,15.3
637-volcarona,main,Zumbido,100,-13.5,32.4
637-volcarona,main,Rayo Solar,180,-20.4,36.7
637-volcarona,main,Vendaval,110,-37,40.7
637-volcarona,main,Sofoco,160,-25,48
638-cobalion,fast,Garra Metal,8,10,13.7
638-cobalion,fast,Cabezazo Zen,12,9.1,10.9
638-cobalion,fast,Doble Patada,10,13,12
638-cobalion,main,Roca Afilada,100,-43.5,43.5
638-cobalion,main,Cabeza de Hierro,60,-26.3,37.9
638-cobalion,main,A Bocajarro,100,-43.5,52.2
638-cobalion,main,Espada Santa Elite TM,55,-27.5,55
639-terrakion,fast,Cabezazo Zen,12,9.1,10.9
639-terrakion,fast,Antiaéreo,16,6.7,16
639-terrakion,fast,Doble Patada,10,13,12
639-terrakion,main,Terremoto,140,-27.8,38.9
639-terrakion,main,Avalancha,80,-18.5,35.6
639-terrakion,main,A Bocajarro,100,-43.5,52.2
639-terrakion,main,Espada Santa Elite TM,55,-27.5,55
640-virizion,fast,Ataque Rápido,8,12.5,10
640-virizion,fast,Cabezazo Zen,12,9.1,10.9
640-virizion,fast,Doble Patada,10,13,12
640-virizion,main,Roca Afilada,100,-43.5,43.5
640-virizion,main,Hoja Aguda,70,-13.8,35
640-virizion,main,A Bocajarro,100,-43.5,52.2
640-virizion,main,Espada Santa Elite TM,55,-27.5,55
641-tornadus,fast,Mordisco,6,8,12
641-tornadus,fast,Tajo Aéreo,14,8.3,14
641-tornadus,main,Hiperrayo,150,-26.3,39.5
641-tornadus,main,Pulso Umbrío,80,-16.7,26.7
641-tornadus,main,Vendaval,110,-37,48.9
641-tornadus,main,Hierba Lazo,90,-19.2,34.6
642-thundurus,fast,Impactrueno,5,13.3,10
642-thundurus,fast,Impresionar,8,12.7,7.3
642-thundurus,main,Puño Trueno,45,-18.3,30
642-thundurus,main,Trueno,100,-41.7,50
642-thundurus,main,Demolición,40,-20.6,25
642-thundurus,main,Triturar,70,-10.3,21.9
643-reshiram,fast,Dragoaliento,6,8,14.4
643-reshiram,fast,Colmillo Ígneo,12,8.9,16
643-reshiram,main,Roca Afilada,100,-43.5,43.5
643-reshiram,main,Sofoco,160,-25,48
643-reshiram,main,Triturar,70,-10.3,21.9
643-reshiram,main,Cometa Draco,150,-27.8,50
643-reshiram,main,Llama Fusión Elite TM,140,-45.5,76.4
644-zekrom,fast,Dragoaliento,6,8,14.4
644-zekrom,fast,Rayo Carga,8,13.6,8.7
644-zekrom,main,Foco Resplandor,100,-37,37
644-zekrom,main,Voltio Cruel,90,-19.2,41.5
644-zekrom,main,Enfado,110,-12.8,33.8
644-zekrom,main,Triturar,70,-10.3,21.9
644-zekrom,main,Rayo Fusión Elite TM,140,-50,84
645-landorus,fast,Disparo Lodo,5,11.7,10
645-landorus,fast,Lanzarrocas,12,7.8,13.3
645-landorus,main,Avalancha,80,-18.5,29.6
645-landorus,main,Onda Certera,140,-28.6,40
645-landorus,main,Enfado,110,-12.8,28.2
645-landorus,main,Tierra Viva,100,-13.9,33.3
646-kyurem,fast,Dragoaliento,6,8,14.4
646-kyurem,fast,Ala de Acero,11,7.5,13.8
646-kyurem,main,Ventisca,130,-32.3,50.3
646-kyurem,main,Garra Dragón,50,-19.4,35.3
646-kyurem,main,Cometa Draco,150,-27.8,50
646-kyurem,main,Mundo Gélido Elite TM,160,-40,76.8
646-kyurem,main,Viento Hielo Legacy,60,-10,21.8
647-keldeo,fast,Patada Baja,6,10,12
647-keldeo,fast,Puya Nociva,10,8.8,12.5
647-keldeo,main,Acua Jet,45,-12.7,20.8
647-keldeo,main,Tijera X,45,-20.6,28.1
647-keldeo,main,Hidrobomba,130,-30.3,47.3
647-keldeo,main,A Bocajarro,100,-43.5,52.2
647-keldeo,main,Espada Santa,55,-27.5,55
648-meloetta,fast,Ataque Rápido,8,12.5,12
648-meloetta,fast,Confusión,20,9.4,15
648-meloetta,main,Hiperrayo,150,-26.3,47.4
648-meloetta,main,Psicocarga,65,-12.2,28.9
648-meloetta,main,Rayo,80,-20,32
648-meloetta,main,Brillo Mágico,100,-14.3,28.6
649-genesect,fast,Corte Furia,3,15,9
649-genesect,fast,Garra Metal,8,10,13.7
649-genesect,main,Hiperrayo,150,-26.3,39.5
649-genesect,main,Bomba Imán,70,-11.8,30
649-genesect,main,Tijera X,45,-20.6,33.8
649-genesect,main,Tecno Shock Elite TM,120,-50,60
650-chespin,fast,Látigo Cepa,7,10,14
650-chespin,fast,Derribo,8,8.3,6.7
650-chespin,main,Bomba Germen,55,-15.7,31.4
650-chespin,main,Golpe Cuerpo,50,-17.4,26.3
650-chespin,main,Giro Bola,80,-15.2,24.2
651-quilladin,fast,Patada Baja,6,10,10
651-quilladin,fast,Látigo Cepa,7,10,14
651-quilladin,fast,Hoja Afilada Legacy,13,7,15.6
651-quilladin,main,Golpe Cuerpo,50,-17.4,26.3
651-quilladin,main,Giro Bola,80,-15.2,24.2
651-quilladin,main,Energibola,90,-12.8,27.7
652-chesnaught,fast,Patada Baja,6,10,12
652-chesnaught,fast,Látigo Cepa,7,10,14
652-chesnaught,fast,Antiaéreo,16,6.7,13.3
652-chesnaught,fast,Hoja Afilada Legacy,13,7,15.6
652-chesnaught,main,Rayo Solar,180,-20.4,44.1
652-chesnaught,main,Giro Bola,80,-15.2,24.2
652-chesnaught,main,Energibola,90,-12.8,27.7
652-chesnaught,main,Fuerza Bruta,85,-16.7,34
652-chesnaught,main,Planta Feroz Elite TM,100,-19.2,46.2
653-fennekin,fast,Ascuas,10,10,12
653-fennekin,fast,Arañazo,6,8,12
653-fennekin,main,Lanzallamas,70,-22.7,38.2
653-fennekin,main,Psicocarga,65,-12.2,24.1
653-fennekin,main,Nitrocarga,70,-8.7,22.1
654-braixen,fast,Ascuas,10,10,12
654-braixen,fast,Arañazo,6,8,12
654-braixen,main,Lanzallamas,70,-22.7,38.2
654-braixen,main,Psicocarga,65,-12.2,24.1
654-braixen,main,Nitrocarga,70,-8.7,22.1
655-delphox,fast,Arañazo,6,8,12
655-delphox,fast,Cabezazo Zen,12,9.1,13.1
655-delphox,fast,Giro Fuego,14,9.1,15.3
655-delphox,main,Lanzallamas,70,-22.7,38.2
655-delphox,main,Nitrocarga,70,-8.7,22.1
655-delphox,main,Llamarada,140,-23.8,40
655-delphox,main,Psíquico,90,-17.9,38.6
655-delphox,main,Mystical Fire,60,-16.5,36
655-delphox,main,Anillo Ígneo Elite TM,110,-15.2,40
656-froakie,fast,Destructor,7,10,11.7
656-froakie,fast,Burbuja,12,11.7,12
656-froakie,main,Golpe Aéreo,55,-13.8,22.9
656-froakie,main,Hidropulso,70,-15.6,26.3
656-froakie,main,Surf,65,-29.4,45.9
657-frogadier,fast,Destructor,7,10,11.7
657-frogadier,fast,Burbuja,12,11.7,12
657-frogadier,main,Golpe Aéreo,55,-13.8,22.9
657-frogadier,main,Surf,65,-29.4,45.9
657-frogadier,main,Hidropulso,70,-15.6,26.3
657-frogadier,main,Tajo Umbrío Legacy,50,-15,22.7
658-greninja,fast,Burbuja,12,11.7,12
658-greninja,fast,Finta,10,10,13.3
658-greninja,main,Golpe Aéreo,55,-13.8,22.9
658-greninja,main,Tajo Umbrío,50,-15,27.3
658-greninja,main,Hidrobomba,130,-30.3,47.3
658-greninja,main,Surf,65,-29.4,45.9
659-bunnelby,fast,Ataque Rápido,8,12.5,12
659-bunnelby,fast,Bofetón Lodo,18,8.6,12.9
659-bunnelby,main,Excavar,100,-10.6,21.3
659-bunnelby,main,Terremoto,140,-27.8,38.9
659-bunnelby,main,Terratemblor,80,-14.3,22.9
660-diggersby,fast,Disparo Lodo,5,11.7,10
660-diggersby,fast,Ataque Rápido,8,12.5,12
660-diggersby,main,Hiperrayo,150,-26.3,47.4
660-diggersby,main,Excavar,100,-10.6,25.5
660-diggersby,main,Terremoto,140,-27.8,46.7
660-diggersby,main,Puño Fuego,55,-15,25
661-fletchling,fast,Picotazo,10,10,12
661-fletchling,fast,Ataque Rápido,8,12.5,12
661-fletchling,main,Onda Ígnea,95,-33.3,31.7
661-fletchling,main,Golpe Aéreo,55,-13.8,27.5
661-fletchling,main,Rapidez,60,-17.9,25.7
662-fletchinder,fast,Ascuas,10,10,12
662-fletchinder,fast,Picotazo,10,10,12
662-fletchinder,fast,Ala de Acero,11,7.5,13.8
662-fletchinder,main,Onda Ígnea,95,-33.3,38
662-fletchinder,main,Golpe Aéreo,55,-13.8,27.5
662-fletchinder,main,Nitrocarga,70,-8.7,22.1
663-talonflame,fast,Picotazo,10,10,12
663-talonflame,fast,Ala de Acero,11,7.5,13.8
663-talonflame,fast,Giro Fuego,14,9.1,15.3
663-talonflame,fast,Calcinación Elite TM,29,8.7,15.1
663-talonflame,main,Nitrocarga,70,-8.7,22.1
663-talonflame,main,Llamarada,140,-23.8,40
663-talonflame,main,Vendaval,110,-37,48.9
663-talonflame,main,Pájaro Osado,130,-50,78
664-scatterbug,fast,Picadura,5,12,12
664-scatterbug,fast,Placaje,5,10,10
664-scatterbug,main,Combate,35,0,15.9
665-spewpa,fast,Estoicismo,15,10,12
665-spewpa,main,Combate,35,0,15.9
666-vivillon,fast,Estoicismo,15,10,12
666-vivillon,fast,Tornado,25,10,15
666-vivillon,main,Golpe Aéreo,55,-13.8,27.5
666-vivillon,main,Zumbido,100,-13.5,32.4
666-vivillon,main,Vendaval,110,-37,48.9
666-vivillon,main,Energibola,90,-12.8,23.1
667-litleo,fast,Ascuas,10,10,12
667-litleo,fast,Placaje,5,10,12
667-litleo,fast,Colmillo Ígneo,12,8.9,16
667-litleo,fast,Calcinación,29,8.7,15.1
667-litleo,main,Lanzallamas,70,-22.7,38.2
667-litleo,main,Nitrocarga,70,-8.7,22.1
667-litleo,main,Triturar,70,-10.3,21.9
668-pyroar,fast,Colmillo Ígneo,12,8.9,16
668-pyroar,fast,Derribo,8,8.3,8
668-pyroar,fast,Ascuas,10,10,12
668-pyroar,fast,Calcinación,29,8.7,15.1
668-pyroar,main,Pulso Umbrío,80,-16.7,26.7
668-pyroar,main,Nitrocarga,70,-8.7,22.1
668-pyroar,main,Rayo Solar,180,-20.4,36.7
668-pyroar,main,Sofoco,160,-25,48
669-flabebe,fast,Látigo Cepa,7,10,11.7
669-flabebe,fast,Placaje,5,10,10
669-flabebe,main,Tormenta Floral,110,-38.5,42.3
669-flabebe,main,Brillo Mágico,100,-14.3,34.3
669-flabebe,main,Psíquico,90,-17.9,32.1
670-floette,fast,Látigo Cepa,7,10,11.7
670-floette,fast,Placaje,5,10,10
670-floette,main,Tormenta Floral,110,-38.5,42.3
670-floette,main,Brillo Mágico,100,-14.3,34.3
670-floette,main,Psíquico,90,-17.9,32.1
671-florges,fast,Látigo Cepa,7,10,11.7
671-florges,fast,Hoja Afilada,13,7,13
671-florges,fast,Placaje,5,10,10
671-florges,fast,Viento Feérico,9,13.4,11.1
671-florges,main,Tormenta Floral,110,-38.5,42.3
671-florges,main,Voz Cautivadora,70,-8.5,21.5
671-florges,main,Fuerza Lunar,130,-25.6,40
671-florges,main,Psíquico,90,-17.9,32.1
672-skiddo,fast,Cabezazo Zen,12,9.1,10.9
672-skiddo,fast,Golpe Roca,15,7.7,11.5
672-skiddo,main,Bomba Germen,55,-15.7,31.4
672-skiddo,main,Avalancha,80,-18.5,29.6
672-skiddo,main,Demolición,40,-20.6,25
673-gogoat,fast,Látigo Cepa,7,10,14
673-gogoat,fast,Cabezazo Zen,12,9.1,10.9
673-gogoat,fast,Golpe Roca,15,7.7,11.5
673-gogoat,main,Bomba Germen,55,-15.7,31.4
673-gogoat,main,Avalancha,80,-18.5,29.6
673-gogoat,main,Hoja Aguda,70,-13.8,35
673-gogoat,main,Demolición,40,-20.6,25
674-pancham,fast,Patada Baja,6,10,12
674-pancham,fast,Placaje,5,10,10
674-pancham,main,Puntapié,40,-17.4,25.3
674-pancham,main,Golpe Cuerpo,50,-17.4,26.3
674-pancham,main,Triturar,70,-10.3,21.9
675-pangoro,fast,Patada Baja,6,10,12
675-pangoro,fast,Puño Bala,9,11.1,10
675-pangoro,fast,Alarido,12,12.7,13.1
675-pangoro,main,Tajo Umbrío,50,-15,27.3
675-pangoro,main,Avalancha,80,-18.5,29.6
675-pangoro,main,Cabeza de Hierro,60,-26.3,31.6
675-pangoro,main,A Bocajarro,100,-43.5,52.2
676-furfrou,fast,Mordisco,6,8,12
676-furfrou,fast,Golpe Bajo,7,11.4,10
676-furfrou,fast,Derribo,8,8.3,8
676-furfrou,main,Pulso Umbrío,80,-16.7,26.7
676-furfrou,main,Hierba Lazo,90,-19.2,34.6
676-furfrou,main,Surf,65,-29.4,38.2
677-espurr,fast,Arañazo,6,8,12
677-espurr,fast,Confusión,20,9.4,15
677-espurr,main,Psicocarga,65,-12.2,28.9
677-espurr,main,Psíquico,90,-17.9,38.6
677-espurr,main,Energibola,90,-12.8,23.1
678-meowstic,fast,Golpe Bajo,7,11.4,10
678-meowstic,fast,Confusión,20,9.4,15
678-meowstic,main,Rayo,80,-20,32
678-meowstic,main,Psíquico,90,-17.9,38.6
678-meowstic,main,Energibola,90,-12.8,23.1
679-honedge,fast,Corte Furia,3,15,7.5
679-honedge,fast,Placaje,5,10,10
679-honedge,main,Cabeza de Hierro,60,-26.3,37.9
679-honedge,main,Giro Bola,80,-15.2,29.1
679-honedge,main,Tajo Umbrío Legacy,50,-15,22.7
680-doublade,fast,Corte Furia,3,15,7.5
680-doublade,fast,Psicocorte,5,13.3,8.3
680-doublade,main,Cabeza de Hierro,60,-26.3,37.9
680-doublade,main,Giro Bola,80,-15.2,29.1
680-doublade,main,Tajo Umbrío Legacy,50,-15,22.7
681-aegislash,fast,Corte Furia,3,15,7.5
681-aegislash,fast,Psicocorte,5,13.3,8.3
681-aegislash,main,Foco Resplandor,100,-37,44.4
681-aegislash,main,Bola Sombra,100,-16.7,40
681-aegislash,main,Giro Bola,80,-15.2,29.1
681-aegislash,main,Tajo Umbrío Legacy,50,-15,22.7
682-spritzee,fast,Rayo Carga,8,13.6,7.3
682-spritzee,fast,Encanto,20,7.3,16
682-spritzee,main,Rayo,80,-20,32
682-spritzee,main,Beso Drenaje,60,-19.2,27.7
683-aromatisse,fast,Rayo Carga,8,13.6,7.3
683-aromatisse,fast,Encanto,20,7.3,16
683-aromatisse,main,Rayo,80,-20,32
683-aromatisse,main,Beso Drenaje,60,-19.2,27.7
683-aromatisse,main,Fuerza Lunar,130,-25.6,40
683-aromatisse,main,Psíquico,90,-17.9,32.1
684-swirlix,fast,Placaje,5,10,10
684-swirlix,main,Beso Drenaje,60,-19.2,27.7
684-swirlix,main,Energibola,90,-12.8,23.1
685-slurpuff,fast,Placaje,5,10,10
685-slurpuff,fast,Encanto,20,7.3,16
685-slurpuff,fast,Viento Feérico,9,13.4,11.1
685-slurpuff,main,Lanzallamas,70,-22.7,31.8
685-slurpuff,main,Beso Drenaje,60,-19.2,27.7
685-slurpuff,main,Carantoña,90,-17.2,37.2
685-slurpuff,main,Energibola,90,-12.8,23.1
686-inkay,fast,Picotazo,10,10,10
686-inkay,fast,Placaje,5,10,10
686-inkay,main,Psicorrayo,70,-15.6,26.3
686-inkay,main,Tajo Umbrío,50,-15,27.3
687-malamar,fast,Picotazo,10,10,10
687-malamar,fast,Psicocorte,5,13.3,10
687-malamar,main,Hiperrayo,150,-26.3,39.5
687-malamar,main,Psicorrayo,70,-15.6,26.3
687-malamar,main,Juego Sucio,70,-25,42
687-malamar,main,Fuerza Bruta,85,-16.7,28.3
688-binacle,fast,Arañazo,6,8,12
688-binacle,fast,Bofetón Lodo,18,8.6,12.9
688-binacle,main,Excavar,100,-10.6,21.3
688-binacle,main,Tajo Cruzado,50,-33.3,33.3
688-binacle,main,Poder Pasado,70,-9.4,24
689-barbaracle,fast,Corte Furia,3,15,7.5
689-barbaracle,fast,Pistola Agua,5,10,12
689-barbaracle,fast,Bofetón Lodo,18,8.6,12.9
689-barbaracle,main,Tajo Cruzado,50,-33.3,33.3
689-barbaracle,main,Roca Afilada,100,-43.5,52.2
689-barbaracle,main,Hierba Lazo,90,-19.2,34.6
689-barbaracle,main,Cabezazo,130,-32.3,41.9
690-skrelp,fast,Ácido,9,10,13.5
690-skrelp,fast,Pistola Agua,5,10,12
690-skrelp,main,Acua Cola,50,-17.4,31.6
690-skrelp,main,Ciclón,45,-11.8,16.1
690-skrelp,main,Bomba Lodo,80,-21.7,41.7
690-skrelp,main,Hidropulso,70,-15.6,26.3
691-dragalge,fast,Ácido,9,10,13.5
691-dragalge,fast,Pistola Agua,5,10,10
691-dragalge,fast,Cola Dragón,15,8.2,16.4
691-dragalge,main,Acua Cola,50,-17.4,26.3
691-dragalge,main,Lanzamugre,130,-32.3,50.3
691-dragalge,main,Hidrobomba,130,-30.3,39.4
691-dragalge,main,Enfado,110,-12.8,33.8
692-clauncher,fast,Pistola Agua,5,10,12
692-clauncher,fast,Antiaéreo,16,6.7,13.3
692-clauncher,main,Acua Jet,45,-12.7,20.8
692-clauncher,main,Hidropulso,70,-15.6,26.3
692-clauncher,main,Martillazo,85,-26.3,53.7
693-clawitzer,fast,Pistola Agua,5,10,12
693-clawitzer,fast,Antiaéreo,16,6.7,13.3
693-clawitzer,main,Pulso Umbrío,80,-16.7,26.7
693-clawitzer,main,Rayo Hielo,90,-15.2,27.3
693-clawitzer,main,Hidropulso,70,-15.6,26.3
693-clawitzer,main,Martillazo,85,-26.3,53.7
694-helioptile,fast,Impactrueno,5,13.3,10
694-helioptile,fast,Ataque Rápido,8,12.5,12
694-helioptile,main,Carga Parábola,65,-17.9,27.9
694-helioptile,main,Terratemblor,80,-14.3,22.9
694-helioptile,main,Rayo,80,-20,38.4
694-helioptile,main,Chispazo Legacy,65,-13.2,31.2
695-heliolisk,fast,Ataque Rápido,8,12.5,12
695-heliolisk,fast,Bofetón Lodo,18,8.6,12.9
695-heliolisk,fast,Voltiocambio,14,13.1,10.5
695-heliolisk,main,Carga Parábola,65,-17.9,27.9
695-heliolisk,main,Rayo,80,-20,38.4
695-heliolisk,main,Terratemblor,80,-14.3,22.9
695-heliolisk,main,Hierba Lazo,90,-19.2,34.6
696-tyrunt,fast,Placaje,5,10,10
696-tyrunt,fast,Cola Dragón,15,8.2,16.4
696-tyrunt,main,Poder Pasado,70,-9.4,24
696-tyrunt,main,Garra Dragón,50,-19.4,35.3
696-tyrunt,main,Pisotón,55,-29.4,32.4
697-tyrantrum,fast,Lanzarrocas,12,7.8,16
697-tyrantrum,fast,Cola Dragón,15,8.2,16.4
697-tyrantrum,fast,Encanto,20,7.3,13.3
697-tyrantrum,main,Terremoto,140,-27.8,38.9
697-tyrantrum,main,Roca Afilada,100,-43.5,52.2
697-tyrantrum,main,Enfado,110,-12.8,33.8
697-tyrantrum,main,Triturar,70,-10.3,21.9
697-tyrantrum,main,Rayo Meteórico,140,-52.6,88.4
698-amaura,fast,Vaho Gélido,10,8.9,13.3
698-amaura,fast,Nieve Polvo,6,15,7.2
698-amaura,main,Poder Pasado,70,-9.4,24
698-amaura,main,Rayo,80,-20,32
698-amaura,main,Rayo Aurora,80,-14.1,27
698-amaura,main,Meteorobola,55,-20.6,41.3
698-amaura,main,Manto Espejo Legacy,60,-19.2,23.1
699-aurorus,fast,Vaho Gélido,10,8.9,13.3
699-aurorus,fast,Lanzarrocas,12,7.8,16
699-aurorus,fast,Nieve Polvo,6,15,7.2
699-aurorus,main,Hiperrayo,150,-26.3,39.5
699-aurorus,main,Ventisca,130,-32.3,50.3
699-aurorus,main,Poder Pasado,70,-9.4,24
699-aurorus,main,Rayo,80,-20,32
699-aurorus,main,Meteorobola,55,-20.6,41.3
699-aurorus,main,Rayo Meteórico,140,-52.6,88.4
699-aurorus,main,Manto Espejo Legacy,60,-19.2,23.1
701-hawlucha,fast,Patada Baja,6,10,12
701-hawlucha,fast,Puya Nociva,10,8.8,12.5
701-hawlucha,fast,Ataque Ala Legacy,8,11.3,12
701-hawlucha,main,Tijera X,45,-20.6,28.1
701-hawlucha,main,Puño Incremento,50,-16.5,30
701-hawlucha,main,Plancha Voladora,110,-21.7,57.4
701-hawlucha,main,Golpe Aéreo,55,-13.8,27.5
701-hawlucha,main,Ataque Aéreo Legacy,80,-25,48
702-dedenne,fast,Impactrueno,5,13.3,10
702-dedenne,fast,Placaje,5,10,10
702-dedenne,main,Chispazo,65,-13.2,31.2
702-dedenne,main,Carantoña,90,-17.2,37.2
702-dedenne,main,Carga Parábola Legacy,65,-17.9,27.9
703-carbink,fast,Placaje,5,10,10
703-carbink,fast,Lanzarrocas,12,7.8,16
703-carbink,main,Avalancha,80,-18.5,35.6
703-carbink,main,Joya de Luz,80,-17.2,33.1
703-carbink,main,Fuerza Lunar,130,-25.6,40
704-goomy,fast,Placaje,5,10,10
704-goomy,fast,Pistola Agua,5,10,10
704-goomy,main,Pulso Dragón,90,-13.9,30
704-goomy,main,Onda Tóxica,110,-31.3,34.4
704-goomy,main,Agua Lodosa,50,-15,22.7
705-sliggoo,fast,Placaje,5,10,10
705-sliggoo,fast,Pistola Agua,5,10,10
705-sliggoo,main,Pulso Dragón,90,-13.9,30
705-sliggoo,main,Onda Tóxica,110,-31.3,34.4
705-sliggoo,main,Hidropulso,70,-15.6,21.9
705-sliggoo,main,Agua Lodosa,50,-15,22.7
706-goodra,fast,Dragoaliento,6,8,14.4
706-goodra,fast,Pistola Agua,5,10,10
706-goodra,main,Onda Tóxica,110,-31.3,34.4
706-goodra,main,Latigazo,90,-19.2,34.6
706-goodra,main,Cometa Draco,150,-27.8,50
706-goodra,main,Agua Lodosa,50,-15,22.7
707-klefki,fast,Placaje,5,10,10
707-klefki,fast,Impresionar,8,12.7,7.3
707-klefki,main,Foco Resplandor,100,-37,44.4
707-klefki,main,Beso Drenaje,60,-19.2,27.7
707-klefki,main,Carantoña,90,-17.2,37.2
707-klefki,main,Juego Sucio,70,-25,35
708-phantump,fast,Placaje,5,10,10
708-phantump,fast,Impresionar,8,12.7,8.7
708-phantump,main,Bomba Germen,55,-15.7,31.4
708-phantump,main,Bola Sombra,100,-16.7,40
708-phantump,main,Juego Sucio,70,-25,35
709-trevenant,fast,Golpe Bajo,7,11.4,10
709-trevenant,fast,Garra Umbría,9,8.6,15.4
709-trevenant,main,Bomba Germen,55,-15.7,31.4
709-trevenant,main,Bola Sombra,100,-16.7,40
709-trevenant,main,Juego Sucio,70,-25,35
710-pumpkaboo,fast,Hoja Afilada,13,7,15.6
710-pumpkaboo,fast,Impresionar,8,12.7,8.7
710-pumpkaboo,main,Sombra Vil,50,-11.4,20.7
710-pumpkaboo,main,Hierba Lazo,90,-19.2,41.5
710-pumpkaboo,main,Juego Sucio,70,-25,35
711-gourgeist,fast,Hoja Afilada,13,7,15.6
711-gourgeist,fast,Infortunio,10,13.3,10
711-gourgeist,main,Bomba Germen,55,-15.7,31.4
711-gourgeist,main,Bola Sombra,100,-16.7,40
711-gourgeist,main,Llamarada,140,-23.8,33.3
711-gourgeist,main,Juego Sucio,70,-25,35
711-gourgeist,main,Poltergeist,140,-27.8,46.7
712-bergmite,fast,Mordisco,6,8,12
712-bergmite,fast,Placaje,5,10,10
712-bergmite,main,Manto Espejo,60,-19.2,23.1
712-bergmite,main,Viento Hielo,60,-10,21.8
712-bergmite,main,Triturar,70,-10.3,21.9
713-avalugg,fast,Mordisco,6,8,12
713-avalugg,fast,Colmillo Hielo,12,13.3,9.6
713-avalugg,main,Terremoto,140,-27.8,38.9
713-avalugg,main,Golpe Cuerpo,50,-17.4,26.3
713-avalugg,main,Alud,90,-18.5,40
713-avalugg,main,Manto Espejo,60,-19.2,23.1
713-avalugg,main,Triturar,70,-10.3,21.9
714-noibat,fast,Mordisco,6,8,12
714-noibat,fast,Ataque Ala,8,11.3,12
714-noibat,main,Onda Ígnea,95,-33.3,31.7
714-noibat,main,Pulso Dragón,90,-13.9,30
714-noibat,main,Aire Afilado,60,-18.5,26.7
715-noivern,fast,Mordisco,6,8,12
715-noivern,fast,Tajo Aéreo,14,8.3,14
715-noivern,main,Onda Ígnea,95,-33.3,31.7
715-noivern,main,Psíquico,90,-17.9,32.1
715-noivern,main,Vendaval,110,-37,48.9
715-noivern,main,Cometa Draco,150,-27.8,50
715-noivern,main,Estruendo Elite TM,140,-43.5,60.9
716-xerneas,fast,Placaje,5,10,10
716-xerneas,fast,Cabezazo Zen,12,9.1,10.9
716-xerneas,main,Megacuerno,110,-45.5,50
716-xerneas,main,Trueno,100,-41.7,41.7
716-xerneas,main,Fuerza Lunar,130,-25.6,40
716-xerneas,main,A Bocajarro,100,-43.5,43.5
716-xerneas,main,Gigaimpacto,200,-21.3,42.6
717-yveltal,fast,Golpe Bajo,7,11.4,12
717-yveltal,fast,Alarido,12,12.7,13.1
717-yveltal,fast,Tornado,25,10,15
717-yveltal,main,Hiperrayo,150,-26.3,39.5
717-yveltal,main,Pulso Umbrío,80,-16.7,32
717-yveltal,main,Psíquico,90,-17.9,32.1
717-yveltal,main,Vendaval,110,-37,48.9
717-yveltal,main,Onda Certera,140,-28.6,40
718-zygarde,fast,Mordisco,6,8,12
718-zygarde,fast,Cabezazo Zen,12,9.1,10.9
718-zygarde,fast,Cola Dragón,15,8.2,16.4
718-zygarde,main,Hiperrayo,150,-26.3,39.5
718-zygarde,main,Terremoto,140,-27.8,46.7
718-zygarde,main,Terratemblor,80,-14.3,27.4
718-zygarde,main,Enfado,110,-12.8,33.8
718-zygarde,main,Triturar,70,-10.3,21.9
719-diancie,fast,Placaje,5,10,10
719-diancie,fast,Lanzarrocas,12,7.8,16
719-diancie,main,Avalancha,80,-18.5,35.6
719-diancie,main,Joya de Luz,80,-17.2,33.1
719-diancie,main,Fuerza Lunar,130,-25.6,40
720-hoopa,fast,Confusión,20,9.4,15
720-hoopa,fast,Impresionar,8,12.7,8.7
720-hoopa,main,Psicorrayo,70,-15.6,26.3
720-hoopa,main,Bola Sombra,100,-16.7,40
720-hoopa,main,Psíquico,90,-17.9,38.6
721-volcanion,fast,Pistola Agua,5,10,12
721-volcanion,fast,Derribo,8,8.3,6.7
721-volcanion,fast,Calcinación,29,8.7,15.1
721-volcanion,main,Bomba Lodo,80,-21.7,34.8
721-volcanion,main,Hidrobomba,130,-30.3,47.3
721-volcanion,main,Sofoco,160,-25,48
721-volcanion,main,Tierra Viva,100,-13.9,27.8
722-rowlet,fast,Hoja Afilada,13,7,15.6
722-rowlet,fast,Placaje,5,10,10
722-rowlet,main,Bomba Germen,55,-15.7,31.4
722-rowlet,main,Energibola,90,-12.8,27.7
723-dartrix,fast,Picotazo,10,10,12
723-dartrix,fast,Hoja Afilada,13,7,15.6
723-dartrix,main,Bomba Germen,55,-15.7,31.4
723-dartrix,main,Pájaro Osado,130,-50,78
723-dartrix,main,Energibola,90,-12.8,27.7
724-decidueye,fast,Hoja Afilada,13,7,15.6
724-decidueye,fast,Impresionar,8,12.7,8.7
724-decidueye,main,Sombra Vil,50,-11.4,20.7
724-decidueye,main,Pájaro Osado,130,-50,65
724-decidueye,main,Energibola,90,-12.8,27.7
725-litten,fast,Ascuas,10,10,12
725-litten,fast,Arañazo,6,8,12
725-litten,main,Lanzallamas,70,-22.7,38.2
725-litten,main,Nitrocarga,70,-8.7,22.1
725-litten,main,Triturar,70,-10.3,21.9
726-torracat,fast,Mordisco,6,8,12
